(1, 901714, '2016-01-25', 'Credit Card', 1),
(554, 771899, '2016-01-21', 'Check', 554),
(555, 633912, '2016-01-18', 'Credit Card', 555),
(556, 661377, '2016-01-19', 'Credit Card', 556),
(557, 445200, '2016-01-19', 'Check', 557),
(558, 925877, '2016-01-28', 'Cash', 558),
(559, 993246, '2016-01-16', 'Check', 559),
(560, 205791, '2016-01-19', 'Credit Card', 560),
(561, 477208, '2016-01-16', 'Credit Card', 561),
(562, 399235, '2016-01-12', 'Credit Card', 562),
(563, 787258, '2016-01-29', 'Check', 563),
(564, 477647, '2016-01-22', 'Check', 564),
(565, 681049, '2016-01-23', 'Cash', 565),
(566, 114257, '2016-01-20', 'Check', 566),
(567, 633800, '2016-01-14', 'Credit Card', 567),
(568, 138308, '2016-01-21', 'Cash', 568),
(569, 922737, '2016-01-21', 'Cash', 569),
(570, 363338, '2016-01-25', 'Check', 570),
(571, 762911, '2016-01-27', 'Credit Card', 571),
(572, 53856, '2016-01-19', 'Credit Card', 572),
(573, 129904, '2016-01-23', 'Check', 573),
(574, 351493, '2016-01-21', 'Cash', 574),
(575, 954319, '2016-01-10', 'Cash', 575),
(576, 228362, '2016-01-25', 'Check', 576),
(577, 89645, '2016-01-18', 'Check', 577),
(578, 627309, '2016-01-24', 'Cash', 578),
(579, 560510, '2016-01-23', 'Check', 579),
(580, 525494, '2016-01-20', 'Cash', 580),
(581, 526773, '2016-01-18', 'Check', 581),
(582, 370036, '2016-01-29', 'Check', 582),
(583, 824595, '2016-01-27', 'Cash', 583),
(584, 542028, '2016-01-17', 'Credit Card', 584),
(585, 530555, '2016-01-30', 'Check', 585),
(586, 814235, '2016-01-16', 'Check', 586),
(587, 256277, '2016-01-21', 'Cash', 587),
(588, 858210, '2016-01-10', 'Credit Card', 588),
(589, 98549, '2016-01-16', 'Credit Card', 589),
(590, 949869, '2016-01-26', 'Check', 590),
(591, 343639, '2016-01-16', 'Check', 591),
(592, 489049, '2016-01-27', 'Check', 592),
(593, 841955, '2016-01-10', 'Credit Card', 593),
(594, 45109, '2016-01-26', 'Credit Card', 594),
(595, 393194, '2016-01-29', 'Check', 595),
(596, 327643, '2016-01-22', 'Credit Card', 596),
(597, 118004, '2016-01-14', 'Cash', 597),
(598, 541218, '2016-01-29', 'Credit Card', 598),
(599, 355654, '2016-01-21', 'Cash', 599),
(600, 306408, '2016-01-15', 'Cash', 600),
(601, 591358, '2016-01-12', 'Cash', 601),
(602, 793843, '2016-01-17', 'Credit Card', 602),
(603, 610217, '2016-01-10', 'Check', 603),
(604, 84705, '2016-01-23', 'Check', 604),
(605, 658252, '2016-01-23', 'Cash', 605),
(606, 772822, '2016-01-29', 'Check', 606),
(607, 705856, '2016-01-16', 'Credit Card', 607),
(608, 101758, '2016-01-17', 'Credit Card', 608),
(609, 174143, '2016-01-24', 'Cash', 609),
(610, 343169, '2016-01-16', 'Credit Card', 610),
(611, 544003, '2016-01-23', 'Credit Card', 611),
(612, 322015, '2016-01-28', 'Cash', 612),
(613, 38016, '2016-01-20', 'Check', 613),
(614, 603295, '2016-01-29', 'Check', 614),
(615, 403362, '2016-01-10', 'Check', 615),
(616, 26133, '2016-01-22', 'Check', 616),
(617, 314206, '2016-01-20', 'Check', 617),
(618, 202731, '2016-01-30', 'Check', 618),
(619, 354134, '2016-01-25', 'Check', 619),
(620, 694620, '2016-01-26', 'Cash', 620),
(621, 815546, '2016-01-16', 'Check', 621),
(622, 690627, '2016-01-29', 'Check', 622),
(623, 135862, '2016-01-18', 'Cash', 623),
(624, 442858, '2016-01-25', 'Cash', 624),
(625, 230002, '2016-01-26', 'Check', 625),
(626, 738130, '2016-01-12', 'Check', 626),
(627, 450309, '2016-01-16', 'Cash', 627),
(628, 15688, '2016-01-16', 'Credit Card', 628),
(629, 686561, '2016-01-10', 'Check', 629),
(630, 202366, '2016-01-14', 'Check', 630),
(631, 898324, '2016-01-27', 'Credit Card', 631),
(632, 217057, '2016-01-15', 'Check', 632),
(633, 665081, '2016-01-19', 'Check', 633),
(634, 977244, '2016-01-30', 'Check', 634),
(635, 247483, '2016-01-30', 'Cash', 635),
(636, 405317, '2016-01-15', 'Cash', 636),
(637, 349042, '2016-01-25', 'Cash', 637),
(638, 216505, '2016-01-11', 'Check', 638),
(639, 665443, '2016-01-11', 'Credit Card', 639),
(640, 407689, '2016-01-13', 'Credit Card', 640),
(641, 409734, '2016-01-18', 'Credit Card', 641),
(642, 47578, '2016-01-15', 'Check', 642),
(643, 972431, '2016-01-17', 'Check', 643),
(644, 528147, '2016-01-22', 'Cash', 644),
(645, 255244, '2016-01-10', 'Credit Card', 645),
(646, 390631, '2016-01-23', 'Check', 646),
(647, 195052, '2016-01-17', 'Cash', 647),
(648, 101516, '2016-01-18', 'Check', 648),
(649, 927834, '2016-01-27', 'Check', 649),
(650, 905963, '2016-01-15', 'Credit Card', 650),
(651, 962701, '2016-01-11', 'Credit Card', 651),
(652, 422920, '2016-01-29', 'Credit Card', 652),
(653, 988771, '2016-01-12', 'Check', 653),
(654, 574361, '2016-01-14', 'Cash', 654),
(655, 587253, '2016-01-30', 'Cash', 655),
(656, 85924, '2016-01-20', 'Credit Card', 656),
(657, 290485, '2016-01-25', 'Cash', 657),
(658, 439374, '2016-01-10', 'Cash', 658),
(659, 856459, '2016-01-18', 'Check', 659),
(660, 84655, '2016-01-12', 'Cash', 660),
(661, 472072, '2016-01-27', 'Check', 661),
(662, 477618, '2016-01-19', 'Cash', 662),
(663, 221455, '2016-01-27', 'Credit Card', 663),
(664, 605003, '2016-01-20', 'Cash', 664),
(665, 435571, '2016-01-19', 'Check', 665),
(666, 753157, '2016-01-19', 'Cash', 666),
(667, 679173, '2016-01-28', 'Credit Card', 667),
(668, 937618, '2016-01-14', 'Check', 668),
(669, 267202, '2016-01-19', 'Cash', 669),
(670, 654766, '2016-01-21', 'Cash', 670),
(671, 921079, '2016-01-19', 'Check', 671),
(672, 480810, '2016-01-14', 'Cash', 672),
(673, 539820, '2016-01-22', 'Credit Card', 673),
(674, 480474, '2016-01-27', 'Check', 674),
(675, 780632, '2016-01-25', 'Credit Card', 675),
(676, 774730, '2016-01-29', 'Cash', 676),
(677, 810201, '2016-01-18', 'Cash', 677),
(678, 392166, '2016-01-22', 'Cash', 678),
(679, 773137, '2016-01-28', 'Credit Card', 679),
(680, 179217, '2016-01-16', 'Check', 680),
(681, 27465, '2016-01-30', 'Cash', 681),
(682, 434220, '2016-01-23', 'Credit Card', 682),
(683, 13268, '2016-01-30', 'Cash', 683),
(684, 706585, '2016-01-22', 'Check', 684),
(685, 316948, '2016-01-22', 'Credit Card', 685),
(686, 214175, '2016-01-23', 'Check', 686),
(687, 777417, '2016-01-24', 'Credit Card', 687),
(688, 757270, '2016-01-25', 'Cash', 688),
(689, 337125, '2016-01-15', 'Cash', 689),
(690, 750243, '2016-01-29', 'Cash', 690),
(691, 630266, '2016-01-25', 'Credit Card', 691),
(692, 340752, '2016-01-18', 'Credit Card', 692),
(693, 465840, '2016-01-27', 'Credit Card', 693),
(694, 140136, '2016-01-24', 'Cash', 694),
(695, 277502, '2016-01-24', 'Check', 695),
(696, 776467, '2016-01-18', 'Credit Card', 696),
(697, 755994, '2016-01-23', 'Check', 697),
(698, 578111, '2016-01-14', 'Check', 698),
(699, 919421, '2016-01-15', 'Cash', 699),
(700, 229509, '2016-01-22', 'Cash', 700),
(701, 430140, '2016-01-18', 'Check', 701),
(702, 912394, '2016-01-16', 'Check', 702),
(703, 923349, '2016-01-26', 'Credit Card', 703),
(704, 443871, '2016-01-28', 'Check', 704),
(705, 707938, '2016-01-16', 'Cash', 705),
(706, 733260, '2016-01-26', 'Check', 706),
(707, 396245, '2016-01-16', 'Cash', 707),
(708, 181682, '2016-01-26', 'Cash', 708),
(709, 680354, '2016-01-28', 'Cash', 709),
(710, 812877, '2016-01-11', 'Check', 710),
(711, 552655, '2016-01-15', 'Check', 711),
(712, 710462, '2016-01-11', 'Credit Card', 712),
(713, 339616, '2016-01-16', 'Cash', 713),
(714, 71775, '2016-01-26', 'Check', 714),
(715, 57271, '2016-01-10', 'Cash', 715),
(716, 101751, '2016-01-30', 'Check', 716),
(717, 604490, '2016-01-26', 'Check', 717),
(718, 733284, '2016-01-18', 'Credit Card', 718),
(719, 205732, '2016-01-13', 'Check', 719),
(720, 153666, '2016-01-17', 'Cash', 720),
(721, 406209, '2016-01-27', 'Cash', 721),
(722, 356616, '2016-01-26', 'Check', 722),
(723, 242059, '2016-01-23', 'Credit Card', 723),
(724, 366892, '2016-01-19', 'Check', 724),
(725, 971537, '2016-01-15', 'Check', 725),
(726, 711420, '2016-01-14', 'Credit Card', 726),
(727, 216121, '2016-01-22', 'Cash', 727),
(728, 638446, '2016-01-24', 'Credit Card', 728),
(729, 725870, '2016-01-25', 'Cash', 729),
(730, 971568, '2016-01-13', 'Check', 730),
(731, 879856, '2016-01-18', 'Cash', 731),
(732, 980109, '2016-01-14', 'Cash', 732),
(733, 731033, '2016-01-27', 'Cash', 733),
(734, 103709, '2016-01-24', 'Credit Card', 734),
(735, 176679, '2016-01-15', 'Cash', 735),
(736, 328895, '2016-01-19', 'Credit Card', 736),
(737, 679492, '2016-01-30', 'Credit Card', 737),
(738, 726705, '2016-01-15', 'Check', 738),
(739, 234404, '2016-01-26', 'Cash', 739),
(740, 965125, '2016-01-26', 'Cash', 740),
(741, 659063, '2016-01-28', 'Credit Card', 741),
(742, 941432, '2016-01-27', 'Cash', 742),
(743, 998351, '2016-01-26', 'Check', 743),
(744, 389721, '2016-01-17', 'Cash', 744),
(745, 529901, '2016-01-22', 'Credit Card', 745),
(746, 486662, '2016-01-20', 'Cash', 746),
(747, 387862, '2016-01-25', 'Credit Card', 747),
(748, 706207, '2016-01-13', 'Cash', 748),
(749, 868540, '2016-01-25', 'Check', 749),
(750, 405727, '2016-01-26', 'Cash', 750),
(751, 596361, '2016-01-11', 'Cash', 751),
(752, 484561, '2016-01-10', 'Check', 752),
(753, 602064, '2016-01-11', 'Check', 753),
(754, 600501, '2016-01-25', 'Check', 754),
(755, 232327, '2016-01-17', 'Check', 755),
(756, 283561, '2016-01-22', 'Check', 756),
(757, 239123, '2016-01-10', 'Cash', 757),
(758, 183892, '2016-01-15', 'Credit Card', 758),
(759, 726052, '2016-01-28', 'Credit Card', 759),
(760, 995522, '2016-01-14', 'Check', 760),
(761, 563427, '2016-01-30', 'Check', 761),
(762, 229454, '2016-01-22', 'Cash', 762),
(763, 544922, '2016-01-25', 'Check', 763),
(764, 962498, '2016-01-18', 'Cash', 764),
(765, 129621, '2016-01-13', 'Cash', 765),
(766, 327022, '2016-01-25', 'Cash', 766),
(767, 168097, '2016-01-13', 'Credit Card', 767),
(768, 435866, '2016-01-20', 'Cash', 768),
(769, 300977, '2016-01-10', 'Credit Card', 769),
(770, 966341, '2016-01-25', 'Cash', 770),
(771, 429936, '2016-01-18', 'Credit Card', 771),
(772, 412002, '2016-01-24', 'Cash', 772),
(773, 133239, '2016-01-25', 'Check', 773),
(774, 916529, '2016-01-25', 'Check', 774),
(775, 200306, '2016-01-16', 'Credit Card', 775),
(776, 535265, '2016-01-27', 'Check', 776),
(777, 179127, '2016-01-11', 'Credit Card', 777),
(778, 557954, '2016-01-29', 'Cash', 778),
(779, 298981, '2016-01-24', 'Cash', 779),
(780, 195886, '2016-01-11', 'Cash', 780),
(781, 613506, '2016-01-12', 'Check', 781),
(782, 444579, '2016-01-29', 'Credit Card', 782),
(783, 30762, '2016-01-10', 'Check', 783),
(784, 44518, '2016-01-29', 'Credit Card', 784),
(785, 690037, '2016-01-11', 'Cash', 785),
(786, 409182, '2016-01-23', 'Credit Card', 786),
(787, 77659, '2016-01-14', 'Cash', 787),
(788, 767185, '2016-01-26', 'Check', 788),
(789, 276257, '2016-01-16', 'Check', 789),
(790, 850985, '2016-01-13', 'Credit Card', 790),
(791, 704504, '2016-01-15', 'Credit Card', 791),
(792, 134166, '2016-01-16', 'Credit Card', 792),
(793, 765458, '2016-01-20', 'Check', 793),
(794, 305180, '2016-01-19', 'Cash', 794),
(795, 384701, '2016-01-30', 'Cash', 795),
(796, 33963, '2016-01-11', 'Credit Card', 796),
(797, 50497, '2016-01-13', 'Credit Card', 797),
(798, 696599, '2016-01-24', 'Cash', 798),
(799, 603492, '2016-01-10', 'Cash', 799),
(800, 948905, '2016-01-23', 'Credit Card', 800),
(801, 206713, '2016-01-27', 'Credit Card', 801),
(802, 565366, '2016-01-19', 'Cash', 802),
(803, 817058, '2016-01-14', 'Check', 803),
(804, 922193, '2016-01-27', 'Check', 804),
(805, 48519, '2016-01-29', 'Check', 805),
(806, 770734, '2016-01-30', 'Check', 806),
(807, 557077, '2016-01-29', 'Credit Card', 807),
(808, 807219, '2016-01-22', 'Credit Card', 808),
(809, 56908, '2016-01-16', 'Check', 809),
(810, 410533, '2016-01-25', 'Credit Card', 810),
(811, 611932, '2016-01-11', 'Check', 811),
(812, 938865, '2016-01-17', 'Cash', 812),
(813, 383111, '2016-01-17', 'Cash', 813),
(814, 147662, '2016-01-11', 'Cash', 814),
(815, 197697, '2016-01-16', 'Credit Card', 815),
(816, 873138, '2016-01-20', 'Cash', 816),
(817, 926977, '2016-01-10', 'Credit Card', 817),
(818, 381869, '2016-01-12', 'Credit Card', 818),
(819, 274200, '2016-01-10', 'Check', 819),
(820, 346003, '2016-01-12', 'Check', 820),
(821, 37218, '2016-01-29', 'Credit Card', 821),
(822, 554731, '2016-01-16', 'Cash', 822),
(823, 114039, '2016-01-13', 'Credit Card', 823),
(824, 554548, '2016-01-16', 'Cash', 824),
(825, 524670, '2016-01-28', 'Check', 825),
(826, 68171, '2016-01-28', 'Cash', 826),
(827, 35234, '2016-01-24', 'Check', 827),
(828, 463743, '2016-01-26', 'Credit Card', 828),
(829, 108896, '2016-01-26', 'Cash', 829),
(830, 532125, '2016-01-23', 'Check', 830),
(831, 841376, '2016-01-16', 'Cash', 831),
(832, 809955, '2016-01-26', 'Check', 832),
(833, 793070, '2016-01-13', 'Check', 833),
(834, 465044, '2016-01-27', 'Check', 834),
(835, 166577, '2016-01-21', 'Cash', 835),
(836, 498137, '2016-01-28', 'Credit Card', 836),
(837, 181927, '2016-01-29', 'Check', 837),
(838, 711817, '2016-01-17', 'Cash', 838),
(839, 866328, '2016-01-16', 'Credit Card', 839),
(840, 123123, '2016-01-27', 'Credit Card', 840),
(841, 662757, '2016-01-26', 'Credit Card', 841),
(842, 737372, '2016-01-29', 'Check', 842),
(843, 499452, '2016-01-15', 'Check', 843),
(844, 546854, '2016-01-30', 'Credit Card', 844),
(845, 579928, '2016-01-30', 'Check', 845),
(846, 210763, '2016-01-27', 'Check', 846),
(847, 30742, '2016-01-22', 'Cash', 847),
(848, 822499, '2016-01-26', 'Cash', 848),
(849, 169207, '2016-01-10', 'Cash', 849),
(850, 193854, '2016-01-20', 'Credit Card', 850),
(851, 708590, '2016-01-29', 'Check', 851),
(852, 863435, '2016-01-11', 'Cash', 852),
(853, 739316, '2016-01-20', 'Credit Card', 853),
(854, 20851, '2016-01-28', 'Check', 854),
(855, 116957, '2016-01-25', 'Credit Card', 855),
(856, 109842, '2016-01-12', 'Cash', 856),
(857, 354538, '2016-01-13', 'Check', 857),
(858, 689890, '2016-01-28', 'Check', 858),
(859, 196347, '2016-01-30', 'Check', 859),
(860, 578269, '2016-01-21', 'Cash', 860),
(861, 23988, '2016-01-27', 'Check', 861),
(862, 815663, '2016-01-26', 'Cash', 862),
(863, 584143, '2016-01-13', 'Cash', 863),
(864, 799960, '2016-01-12', 'Check', 864),
(865, 450198, '2016-01-14', 'Check', 865),
(866, 962604, '2016-01-20', 'Credit Card', 866),
(867, 620581, '2016-01-10', 'Cash', 867),
(868, 311950, '2016-01-13', 'Credit Card', 868),
(869, 622041, '2016-01-29', 'Check', 869),
(870, 661594, '2016-01-30', 'Credit Card', 870),
(871, 542966, '2016-01-24', 'Check', 871),
(872, 790985, '2016-01-21', 'Cash', 872),
(873, 24702, '2016-01-27', 'Credit Card', 873),
(874, 389305, '2016-01-20', 'Credit Card', 874),
(875, 497283, '2016-01-24', 'Cash', 875),
(876, 494193, '2016-01-25', 'Cash', 876),
(877, 532420, '2016-01-10', 'Check', 877),
(878, 348342, '2016-01-10', 'Cash', 878),
(879, 483296, '2016-01-21', 'Cash', 879),
(880, 722084, '2016-01-23', 'Credit Card', 880),
(881, 168010, '2016-01-14', 'Check', 881),
(882, 208156, '2016-01-22', 'Cash', 882),
(883, 266419, '2016-01-17', 'Cash', 883),
(884, 318950, '2016-01-16', 'Check', 884),
(885, 536814, '2016-01-16', 'Check', 885),
(886, 541336, '2016-01-15', 'Cash', 886),
(887, 487182, '2016-01-23', 'Cash', 887),
(888, 223031, '2016-01-17', 'Credit Card', 888),
(889, 11661, '2016-01-28', 'Cash', 889),
(890, 387361, '2016-01-16', 'Credit Card', 890),
(891, 816968, '2016-01-24', 'Credit Card', 891),
(892, 533912, '2016-01-15', 'Cash', 892),
(893, 789667, '2016-01-23', 'Check', 893),
(894, 946123, '2016-01-23', 'Credit Card', 894),
(895, 816825, '2016-01-19', 'Check', 895),
(896, 927550, '2016-01-29', 'Check', 896),
(897, 971253, '2016-01-27', 'Check', 897),
(898, 476643, '2016-01-29', 'Cash', 898),
(899, 494643, '2016-01-23', 'Check', 899),
(900, 640047, '2016-01-27', 'Credit Card', 900),
(901, 526658, '2016-01-23', 'Cash', 901),
(902, 42260, '2016-01-30', 'Check', 902),
(903, 124778, '2016-01-10', 'Check', 903),
(904, 19842, '2016-01-24', 'Credit Card', 904),
(905, 655377, '2016-01-10', 'Credit Card', 905),
(906, 152304, '2016-01-26', 'Credit Card', 906),
(907, 813247, '2016-01-12', 'Credit Card', 907),
(908, 134346, '2016-01-16', 'Credit Card', 908),
(909, 779486, '2016-01-28', 'Cash', 909),
(910, 131746, '2016-01-15', 'Cash', 910),
(911, 641093, '2016-01-17', 'Check', 911),
(912, 901214, '2016-01-24', 'Credit Card', 912),
(913, 212600, '2016-01-30', 'Check', 913),
(914, 364672, '2016-01-13', 'Check', 914),
(915, 648165, '2016-01-12', 'Cash', 915),
(916, 806436, '2016-01-20', 'Credit Card', 916),
(917, 332336, '2016-01-28', 'Cash', 917),
(918, 914546, '2016-01-17', 'Credit Card', 918),
(919, 239645, '2016-01-19', 'Check', 919),
(920, 491217, '2016-01-20', 'Check', 920),
(921, 625615, '2016-01-21', 'Cash', 921),
(922, 304199, '2016-01-16', 'Credit Card', 922),
(923, 517955, '2016-01-20', 'Check', 923),
(924, 417227, '2016-01-10', 'Check', 924),
(925, 152846, '2016-01-26', 'Check', 925),
(926, 691221, '2016-01-17', 'Credit Card', 926),
(927, 43357, '2016-01-15', 'Credit Card', 927),
(928, 45219, '2016-01-16', 'Check', 928),
(929, 339130, '2016-01-27', 'Credit Card', 929),
(930, 500022, '2016-01-17', 'Credit Card', 930),
(931, 197515, '2016-01-30', 'Check', 931),
(932, 15256, '2016-01-17', 'Cash', 932),
(933, 97962, '2016-01-11', 'Check', 933),
(934, 780229, '2016-01-22', 'Credit Card', 934),
(935, 45561, '2016-01-18', 'Check', 935),
(936, 487812, '2016-01-21', 'Check', 936),
(937, 915634, '2016-01-26', 'Cash', 937),
(938, 832256, '2016-01-24', 'Credit Card', 938),
(939, 873816, '2016-01-28', 'Cash', 939),
(940, 863892, '2016-01-13', 'Check', 940),
(941, 652500, '2016-01-21', 'Credit Card', 941),
(942, 74924, '2016-01-24', 'Check', 942),
(943, 22209, '2016-01-30', 'Cash', 943),
(944, 928977, '2016-01-28', 'Cash', 944),
(945, 930607, '2016-01-21', 'Check', 945),
(946, 306830, '2016-01-28', 'Cash', 946),
(947, 532652, '2016-01-29', 'Cash', 947),
(948, 860067, '2016-01-25', 'Cash', 948),
(949, 925791, '2016-01-15', 'Check', 949),
(950, 572787, '2016-01-19', 'Check', 950),
(951, 487170, '2016-01-12', 'Credit Card', 951),
(952, 467425, '2016-01-17', 'Check', 952),
(953, 146303, '2016-01-15', 'Cash', 953),
(954, 739132, '2016-01-20', 'Credit Card', 954),
(955, 222411, '2016-01-24', 'Cash', 955),
(956, 572694, '2016-01-11', 'Check', 956),
(957, 219244, '2016-01-20', 'Check', 957),
(958, 406940, '2016-01-26', 'Credit Card', 958),
(959, 670335, '2016-01-13', 'Credit Card', 959),
(960, 663010, '2016-01-11', 'Credit Card', 960),
(961, 610687, '2016-01-30', 'Cash', 961),
(962, 900272, '2016-01-25', 'Cash', 962),
(963, 478325, '2016-01-28', 'Cash', 963),
(964, 566442, '2016-01-20', 'Check', 964),
(965, 825190, '2016-01-29', 'Check', 965),
(966, 657475, '2016-01-23', 'Cash', 966),
(967, 645762, '2016-01-19', 'Check', 967),
(968, 367653, '2016-01-19', 'Credit Card', 968),
(969, 485645, '2016-01-27', 'Cash', 969),
(970, 597237, '2016-01-18', 'Check', 970),
(971, 108185, '2016-01-25', 'Cash', 971),
(972, 634026, '2016-01-11', 'Check', 972),
(973, 64850, '2016-01-22', 'Cash', 973),
(974, 987638, '2016-01-20', 'Check', 974),
(975, 134573, '2016-01-29', 'Credit Card', 975),
(976, 591665, '2016-01-11', 'Check', 976),
(977, 416052, '2016-01-11', 'Cash', 977),
(978, 745737, '2016-01-19', 'Cash', 978),
(979, 877989, '2016-01-16', 'Cash', 979),
(980, 917677, '2016-01-25', 'Credit Card', 980),
(981, 410786, '2016-01-18', 'Check', 981),
(982, 977405, '2016-01-30', 'Check', 982),
(983, 614858, '2016-01-22', 'Cash', 983),
(984, 699910, '2016-01-25', 'Credit Card', 984),
(985, 918814, '2016-01-23', 'Cash', 985),
(986, 592026, '2016-01-30', 'Credit Card', 986),
(987, 103516, '2016-01-23', 'Check', 987),
(988, 197966, '2016-01-24', 'Check', 988),
(989, 456680, '2016-01-30', 'Check', 989),
(990, 514497, '2016-01-16', 'Cash', 990),
(991, 788275, '2016-01-15', 'Credit Card', 991),
(992, 149694, '2016-01-13', 'Credit Card', 992),
(993, 208476, '2016-01-23', 'Cash', 993),
(994, 417490, '2016-01-30', 'Cash', 994),
(995, 921276, '2016-01-17', 'Credit Card', 995),
(996, 735623, '2016-01-16', 'Credit Card', 996),
(997, 34796, '2016-01-10', 'Credit Card', 997),
(998, 770363, '2016-01-30', 'Check', 998),
(999, 450607, '2016-01-21', 'Check', 999),
(1000, 429820, '2016-01-17', 'Cash', 1000),
(1001, 143502, '2016-01-21', 'Check', 1001),
(1002, 487287, '2016-01-12', 'Credit Card', 1002),
(1003, 959842, '2016-01-22', 'Credit Card', 1003),
(1004, 589543, '2016-01-27', 'Credit Card', 1004),
(1005, 558980, '2016-01-29', 'Credit Card', 1005),
(1006, 606174, '2016-01-23', 'Cash', 1006),
(1007, 340978, '2016-01-12', 'Check', 1007),
(1008, 127701, '2016-01-30', 'Credit Card', 1008),
(1009, 504825, '2016-01-17', 'Credit Card', 1009),
(1010, 121831, '2016-01-14', 'Cash', 1010),
(1011, 570020, '2016-01-15', 'Credit Card', 1011),
(1012, 121625, '2016-01-26', 'Credit Card', 1012),
(1013, 728539, '2016-01-25', 'Check', 1013),
(1014, 331372, '2016-01-28', 'Cash', 1014),
(1015, 641973, '2016-01-11', 'Check', 1015),
(1016, 58966, '2016-01-24', 'Cash', 1016),
(1017, 675773, '2016-01-26', 'Credit Card', 1017),
(1018, 27414, '2016-01-12', 'Credit Card', 1018),
